Net Income to Total Assets,Debt Ratio,Working Capital to Total Assets,Current Ratio,Retained Earnings to Total Assets,ROA before interest and after tax,Total Asset Turnover,Net Worth to Assets,Gross Profit to Sales,Bankrupt
0.4631948276921186,0.4725705756555499,0.9989073311709914,5.586949090090125e-09,0.4834875511096742,0.44361786819346705,0.00011555352339269734,0.5866014443251684,0.12559490247345137,0
0.4628748571779593,0.4726202866762445,0.9981178580339323,9.501854544061713e-10,0.48369758286898806,0.44356171885044265,0.0001083683624100801,0.5865136137406071,0.1255840915679086,0
0.46133552429510405,0.47295505741201765,0.9983375540585496,7.701854544325565e-10,0.48343571116140194,0.4433405130666575,0.00010134846013006307,0.5861781375036597,0.12555457602713122,0
0.46273344247189624,0.4725598280381212,0.9979146679557552,4.657745453862697e-10,0.48345004278949466,0.4435353927711256,0.0001002593950154121,0.5866174124133893,0.12557293650116993,0
0.4623322685668652,0.4727214173694658,0.9980240810046574,6.420763635422445e-10,0.4833523762432725,0.44347932048238203,9.322101660715404e-05,0.5864366155948083,0.1255640189084984,0
0.4626780023342957,0.4734936117478039,0.9972114313040586,3.5399272722083713e-10,0.48342216210562344,0.4435298956895886,0.0001053198012503125,0.5855385722650532,0.12557605749282405,0
0.4633097364702991,0.4729895046225722,0.998683383233533,1.1292036361981113e-09,0.48343571116140194,0.443633705033813,0.00014947774774634015,0.5861398214111447,0.12558396273244854,0
0.4631224583819644,0.47286453615257235,0.9982549276447107,7.225854544395341e-10,0.4837459064716733,0.4435898423772831,0.00010517609803066018,0.5862537449985362,0.12558010581559476,0
0.46492431967565573,0.47253581259664634,0.9982502079174984,2.5234585450846432e-08,0.48343571116140194,0.4438412544676911,0.0,0.5866444691129111,0.08645048834323282,0
0.4630052644511333,0.47327649890878787,0.9980423486360613,5.450218181019258e-10,0.48357012722743087,0.4435822140891909,0.0001083683624100801,0.5858205938323412,0.1255802710281259,0
0.46290132686282937,0.4729287367162739,0.9986434214903527,8.702945453269729e-10,0.483520009318601,0.4435680803284449,0.00010655154313304688,0.5861030057577828,0.12557907001638863,0
0.46378622765526134,0.47264486801267785,0.998735632900865,1.910512726992674e-09,0.48386807523344044,0.44371663052515187,0.00012013149739019346,0.586379672099151,0.1255902359773022,0
0.4631987038515879,0.47306859831328213,0.9986834664005324,7.834581817033382e-10,0.4837991936557442,0.44361461031447397,0.00012142482636706456,0.5859894359324681,0.12558615085116662,0
0.4627551050433073,0.47312387177434395,0.99811375166334,5.810945453693655e-10,0.4834692628796379,0.4435373015745129,9.861604605353064e-05,0.5858826729774569,0.12557661464366573,0
0.4632058295964125,0.4729693912242414,0.9982660512308716,6.858945453540032e-10,0.48392418652416175,0.44362274429806886,0.00022056978341149295,0.5861621938128233,0.12558105105105105,0
0.4627029295411266,0.4729179013631927,0.9987526197604791,1.1202945452903265e-09,0.48343571116140194,0.4435318480170736,0.00026803290395952445,0.5862194666731727,0.12557642828317275,0
0.4623132624854106,0.4730097167235121,0.9977339799567533,4.3500363629987117e-10,0.4833561797539128,0.44348956810175616,0.00010646942700753126,0.5860853542500244,0.12556533284072716,0
0.4625489710670188,0.47302059594441953,0.9982542207252163,7.296399998930453e-10,0.48343571116140194,0.4435114595743586,0.00012174302635343762,0.5861052381184737,0.12557422343479124,0
0.4639323054241661,0.4730017218121799,0.9990286094477712,9.682581816762491e-10,0.48391093128958024,0.4437475550908109,0.00011141692356984771,0.5861085561627793,0.1255834492852474,0
0.46365968425578963,0.4732462849434654,0.9985182759481038,8.418581816947777e-10,0.48361754749633906,0.4436968569738838,0.00012209201988687903,0.585822862789109,0.12558877899982002,0
0.4633271638307021,0.4731079258195059,0.9985851630073188,1.0764036362058512e-09,0.48343571116140194,0.44364444463491354,0.0002472164661413134,0.5860080999316873,0.1255815758660869,0
0.46431617421217514,0.4728939166291963,0.9994642589820361,2.569058181441595e-09,0.48343571116140194,0.4437564004765537,0.00015602650875621129,0.5862461452132331,0.12559258438248974,0
0.46309878985195646,0.4733557680708027,0.9981176958582835,5.592763635543818e-10,0.4836176996367647,0.44360147508806813,0.00011157089130518952,0.5857288962623207,0.1255803067420733,0
0.46417488789237665,0.4728588114012481,0.9987370259481039,1.1769490907365671e-09,0.48343571116140194,0.4437366869230571,0.0001544047152772777,0.5862851932272861,0.12559130171180644,0
0.4634252103937588,0.47271329085465497,0.9983122920825017,9.645127271313436e-10,0.48343571116140194,0.44368754017707907,0.0002356483569592997,0.5864470576754173,0.12558389177821355,0
0.4618987038515879,0.47294446333198076,0.9984348178642716,8.006945453371753e-10,0.48343571116140194,0.4434190930051169,0.000267591529784878,0.5861899214404216,0.12557164606246624,0
0.46180072486024937,0.47294906945373594,0.9991782268795742,1.3225854543515826e-09,0.48049759427951994,0.44340542208432254,0.00031219085045555207,0.5861847979896555,0.12557186839836681,0
0.46309291111247614,0.47305127052191753,0.9986331503659349,8.2549454533354e-10,0.48343571116140194,0.4435990408927668,0.00015582121844242222,0.5860711183761101,0.12558114114114113,0
0.46294902635297003,0.47287571148130686,0.9988195691949435,1.0136036362150568e-09,0.48362078048038337,0.4435733747032253,0.00010390329808516798,0.5862365936371622,0.12557866967914286,0
0.46279921002518576,0.4730924953116261,0.9986409056886228,9.421490907709857e-10,0.483423472415039,0.4435505806927171,0.00011017491717142387,0.5859344808236557,0.1255780672786351,0
0.4627779974199889,0.472939473366746,0.9985769710578843,9.109854544119173e-10,0.48343571116140194,0.4435417800481696,9.272729340249134e-05,0.5861954718454182,0.1255771667850816,0
0.4632446219055224,0.4730416525010145,0.9982592523286761,6.789490908095667e-10,0.483614381073731,0.4436183713176367,0.00010937428494764652,0.585998816726847,0.1255822123700988,0
0.46300178143620613,0.47338317449524586,0.9983100673652695,5.987672726395021e-10,0.48343571116140194,0.4435758148983037,0.00036804008032186687,0.5857019371523373,0.125577852521291,0
0.4636810614902635,0.47318683307195425,0.997920259481038,5.100218181070564e-10,0.48349261168058116,0.4436677837680314,0.00015642682486809994,0.5859205011222798,0.12558611248472445,0
0.46390546102340435,0.4732385642060472,0.9985144918496341,6.745127271738534e-10,0.48343571116140194,0.4437391554027993,0.00030761287645805595,0.5858627891090076,0.12558410871439263,0
0.4627596510842189,0.47290448877532,0.9988475964737193,1.0690218180251151e-09,0.48343571116140194,0.4435493233108484,0.00011990567804502549,0.5862343856738558,0.12557777076761303,0
0.4631549358068677,0.473263239858307,0.9984215943113773,6.522218180862119e-10,0.4835151199056729,0.44360795141894727,0.00010728032374699807,0.5857760198106763,0.125579952728754,0
0.46365802567725284,0.4726285020234035,0.9986622796074518,2.5796399996218622e-09,0.4835757278968488,0.44368009188230145,9.812950800985056e-05,0.58654136576559,0.12559314519566886,0
0.46333180170772154,0.4728702060691138,0.9990591525282768,1.3076036361719605e-09,0.48343571116140194,0.44361905186378786,0.0004995285263037623,0.5862725187859862,0.12557852616022963,0
0.4627948197063701,0.4732791419453188,0.9982184797072522,7.018218180789413e-10,0.48343571116140194,0.4435498821472345,0.0001478251607203382,0.5858176539474969,0.1255776076770777,0
0.46300872903741014,0.4731496770231294,0.9981274222388558,5.918945453677823e-10,0.4836252876404921,0.4435885447111964,0.00010617175605253714,0.5859393359031912,0.12557955258097214,0
0.4631552122366238,0.4734930085651931,0.9980121111942782,5.309490908312615e-10,0.48343571116140194,0.44361757334727564,0.00013212045171547481,0.585579767248951,0.12558353444927578,0
0.4687050187357945,0.47265983790838206,0.9992783391550234,2.5672036359873213e-09,0.4832407241884259,0.44436877201703934,0.0003130530697734661,0.5865065141016883,0.1256068017544358,0
0.4617545918053934,0.4733275500915741,0.9980407206420493,5.769490908245186e-10,0.48343571116140194,0.4433989851805504,0.00016144617304024257,0.5857638089196838,0.12556692054830856,0
0.4630838503593586,0.47268524834673137,0.9988823186959416,1.723603636110981e-09,0.4835666375064184,0.44358810929879744,0.00010030661178758358,0.5860592246511175,0.1255932048768011,0
0.46354346090054666,0.47318798460239303,0.9980379075182968,5.445490908292679e-10,0.48368613430196067,0.44367463208509395,0.00014302136737767408,0.585919049477896,0.125587540853156,0
0.4625935622581239,0.4737256944825242,0.9977016591816368,4.749672726576494e-10,0.483396679535211,0.44351604597543515,6.242233728094974e-05,0.5853209036791256,0.1255727194702589,0
0.46352435653295654,0.4729206979371155,0.999114895209581,1.1013854543840075e-09,0.48370691097883345,0.44367155505652645,0.00010963089783988285,0.5861942763735728,0.12558780704995215,0
0.4630301615578352,0.4734597567529035,0.9980281894544246,5.324399999219521e-10,0.48343750813000397,0.44359376708865095,0.00019062819114535798,0.5856167536840051,0.12558001250461817,0
0.4631179802199152,0.4730953247864186,0.9984249001996008,7.208036362579769e-10,0.4835657531901945,0.44360714744880897,0.00010846074305128519,0.5859873743534694,0.1255803011528879,0
0.46509232753854657,0.47309023611857476,0.9986581004657353,7.653127271605436e-10,0.48390049065287255,0.44394133075057207,0.0001314635227113498,0.5860263125792915,0.12559790642377391,0
0.46317524417961786,0.4727817356305452,0.9988888888888889,1.257494545270215e-09,0.4837650761653005,0.4436123012573818,0.00011132454292864264,0.5862651507758369,0.12558467426416953,0
0.4644178389335954,0.47342254586929583,0.9983133940452429,5.948763635491634e-10,0.48343571116140194,0.443770585663961,0.0004012868466400057,0.5856581438469797,0.12558326313695398,0
0.4615666195712267,0.472919590274503,0.9989822646373919,1.0473127271192063e-09,0.4832413898027879,0.4433727575832897,0.00016397124389984805,0.5862175880745585,0.1255652551605233,0
0.4657881319491369,0.4726697849379819,0.9990553476380573,2.1040399996915784e-09,0.48343571116140194,0.4440613177224845,0.00013213071623116425,0.586495449887772,0.1256216614090431,0
0.4628351925793967,0.4734196615597206,0.9981585994677313,5.636399999173785e-10,0.48343571116140194,0.4435497604374694,0.0002749717165655948,0.5856613521030546,0.12557717394681747,0
0.46341851465077705,0.4730381101740456,0.9984491225881571,7.153490908042312e-10,0.48369669855276415,0.4436604897532377,0.0001140035815235899,0.5860857568068704,0.12558406456930116,0
0.4642309109896185,0.4727308599190639,0.999349509314704,1.896985454267384e-09,0.4834412998497613,0.4437953733147054,0.00011046232361072855,0.5864275153703523,0.12560315267949337,0
0.4636948829780699,0.47316943947885026,0.998651509481038,7.316763635291105e-10,0.48343571116140194,0.44366971226783003,0.00012965696795000603,0.5859396652678833,0.1255882295544756,0
0.4628913815344922,0.47335673316298,0.9983920492348637,6.199672726363945e-10,0.48343571116140194,0.4435861945127752,0.0002816436517637394,0.585731348199473,0.1255786302706492,0
0.46347023772959023,0.47289603325181234,0.9991128992015968,1.7562581815607397e-09,0.4835833349181294,0.44363836771777043,0.0002490127563869677,0.5862437908656193,0.12558126381902407,0
0.4631278456907672,0.4731208229604203,0.9987524742182303,8.194218180617029e-10,0.48343571116140194,0.44360345844297205,0.0002837581419957667,0.5859937542695424,0.12557930627788672,0
0.4638228392407396,0.4730578287619403,0.9984647164005324,7.090945453506025e-10,0.4838393206929996,0.4437269844262927,0.00011587172337907038,0.5859564506684883,0.12558694309451407,0
0.4630498986424227,0.4733602645229923,0.9978416250831671,4.907090908371601e-10,0.48343571116140194,0.4436073788687848,0.00013694477408951778,0.5857274202205524,0.1255824477790093,0
0.4630276245469623,0.47337005801520027,0.9979276143546242,5.194581817420368e-10,0.48343571116140194,0.4435856819603843,0.00013984963202963305,0.5857165267883283,0.12558056659182842,0
0.46301365562995267,0.47293660002412735,0.9982599176646707,1.044767272574125e-09,0.48343571116140194,0.44357591518029327,5.218142997758231e-05,0.5861986679028008,0.12558497882740785,0
0.4630061305977025,0.473376693023919,0.9975101463739189,4.1031999993985305e-10,0.48343571116140194,0.44358309348509906,0.0003175386631297572,0.5857091465794867,0.1255782989929993,0
0.4635034093003255,0.47333932860291944,0.9978303663506322,4.875309090194442e-10,0.4834415854934104,0.443642996117287,0.0003012078186678372,0.5857507075241535,0.12558064370364055,0
0.4635136064868849,0.4727726001557308,0.9990604832002662,1.4234945452458816e-09,0.48343571116140194,0.44367479493618805,0.0002707837941642979,0.5863810871474578,0.12558242191718533,0
0.46368259721113086,0.4730622594123905,0.9981267776946109,6.125127271829419e-10,0.48377053420306937,0.4436679980457868,0.00011873552325642782,0.5860381819068996,0.12558621271113385,0
0.4631980527059401,0.47317605255365586,0.9989932842648038,1.0838945452956622e-09,0.48350513569024206,0.44360038998551476,0.0001061306979897793,0.5859246364789695,0.12558060031640472,0
0.46289977885619504,0.47349616704868236,0.99807625998004,5.656763635534437e-10,0.48350261681532053,0.44356381020133534,0.0001163952136792325,0.5855576144237338,0.12557945017572777,0
0.4641204005160022,0.47268316462498494,0.9987513306719894,1.5728763634058026e-09,0.4838637772664169,0.4437507863993623,0.00015169488313526204,0.586465782668098,0.1256125804037476,0
0.4628403956016954,0.4738916245352753,0.9975085246174319,4.497199999340776e-10,0.4831501055474202,0.44360830197735507,9.177474634651009e-05,0.5851363325851469,0.12558540284764258,0
0.46224171017875787,0.4732468003904237,0.9980802416001332,6.118581817284923e-10,0.48357201947397443,0.4434509861062303,0.00011990567804502549,0.5858191543866498,0.12555497674330482,0
0.46127925548252346,0.47346545957031466,0.9981661676646707,5.991672726394435e-10,0.4833850464979175,0.4433326619296997,0.00018661476551078178,0.585610410364009,0.12556420363581247,0
0.46324833835002144,0.4727275259642697,0.9986993097139056,1.2788399998125405e-09,0.4836656523971625,0.44362325942179287,0.00011051364618917583,0.5863102981360399,0.1255861719763928,0
0.4641360034400147,0.4727845541383811,0.9989615768463075,1.3661127270724748e-09,0.48409612422265746,0.44377910534751563,0.00011907425227417978,0.586311847369962,0.12559056564450885,0
0.4633376005897168,0.4729874099338693,0.9983096307385231,7.719309089777553e-10,0.4834428705094802,0.44361986097659223,0.00017578570145840866,0.586142151361374,0.12558197866636353,0
0.4626862583696787,0.4732479957886887,0.9973375956420493,3.415890908590189e-10,0.48342591331799245,0.44352897978075095,0.000109158730118168,0.5858492851566313,0.1255755784806889,0
0.46286150869218007,0.4728152835506619,0.997832008898869,4.49818181752245e-10,0.4834034764087252,0.4435566807518577,1.1030986578564467e-05,0.5863336098370255,0.1255962429306278,0
0.4632691627249831,0.47295631861202203,0.9987811876247505,1.568621817951881e-09,0.48343571116140194,0.44363388502712753,0.00010827598176887503,0.5861767346540451,0.12558675552524132,0
0.46334654462804836,0.4730219668139895,0.9986143338323354,7.832399998851882e-10,0.48374404275145955,0.4436424047106821,0.00011469130407478327,0.5860918317556358,0.12558528206439878,0
0.4640906689600098,0.47338106883958636,0.9983873710911512,6.194218180910199e-10,0.48338320464789,0.44377773396988107,0.00036431406112659534,0.5857042793012589,0.12558415399626754,0
0.46186031082990353,0.47364640338659625,0.9967433050565536,3.073163635913155e-10,0.48316831485461076,0.44341373606123197,9.735761643000368e-05,0.5853997462672001,0.12556574966133324,0
0.4630088518950795,0.47317240055712145,0.9983405896540254,7.240763635302246e-10,0.48325145008843157,0.44358241293894796,0.0001902073460020904,0.5859363838196545,0.12557934227602996,0
0.4641119233368142,0.47294313633023705,0.9987462990685297,1.3530945452562012e-09,0.4834354079835688,0.4437300357415295,0.00014078370295737328,0.58619139748219,0.1255921798770379,0
0.46278460531973703,0.4736152243290965,0.9978634564204925,5.000509090176089e-10,0.4833784065192172,0.44356039718524737,0.00038308786032260526,0.5854438262418269,0.12557734979774726,0
0.46313125499109276,0.4730223506574691,0.9984648619427812,8.574945453288492e-10,0.4836961565524979,0.4435759726067317,0.00010580223348771682,0.5860608226798087,0.12558029224808404,0
0.46350721788807664,0.4728853295022099,0.9990506071190952,1.1309127271069519e-09,0.48343571116140194,0.44367635487824736,0.00013745799987399047,0.5862556967893042,0.1255881225073654,0
0.4623639781313348,0.47326622287049125,0.9983565369261478,9.05603636230888e-10,0.48326752942966356,0.4434906806318622,0.00010556614962685939,0.5858094808236557,0.12557306401038262,0
0.46300833589286805,0.4731720057466853,0.9978236526946108,4.75941818112052e-10,0.48343571116140194,0.44359174002108487,0.000189858352468649,0.5859368229725773,0.12557990479438427,0
0.46266563670987154,0.4729947139269382,0.9990967440119761,1.0361490907572064e-09,0.48343571116140194,0.4435261024590515,0.00020874506133724286,0.5861340270323022,0.12557604414509146,0
0.4655086921801093,0.4726570632683724,0.999059131736527,2.2736763633030756e-09,0.48427001122035634,0.44392279143917507,0.00013182278076048068,0.5865069776519958,0.12559766106800807,0
0.4628950979789913,0.47354234890275604,0.9983450182967399,6.139309090009156e-10,0.48344667287906734,0.443558118984152,0.00021482165462539916,0.5855248865521616,0.12557775371586097,0
0.4642042508753608,0.4726833949310727,0.9990524575848304,1.9558945451678397e-09,0.48343571116140194,0.4437407839137403,0.00013363960003751386,0.5864803113106275,0.12559392294502705,0
0.4634716505927882,0.4727166686772754,0.9988945442448437,1.9858218178907257e-09,0.48390846851644065,0.4436685037412896,0.0001171650523559415,0.5864306382355812,0.12558812156004584,0
0.46341716321641374,0.47318161280063176,0.9978121631736527,4.596945453871609e-10,0.48340118384268677,0.44366025833326184,0.00015168461861957258,0.5859261369181225,0.12558584439328918,0
0.46256408870323723,0.4731584725222904,0.9979165554308052,5.08912727198128e-10,0.48344813057452024,0.44350763857342435,0.00010419070452447266,0.5859515955889529,0.12557487822207064,0
0.4640157257816819,0.47268516061107885,0.9991725507318697,2.1489854542304443e-09,0.48343571116140194,0.4437624602514763,0.0004358987935448419,0.5864783473211672,0.12558252877483161,0
0.4647666932858283,0.47259961834991177,0.9993337491683301,4.594221817508372e-09,0.48343571116140194,0.44387908734818415,0.0001370987418248596,0.5865734971211086,0.1256049393241822,0
0.4634151974937035,0.473099799304695,0.9987844727212243,8.37494545331781e-10,0.483585987866801,0.4436724378808787,0.0002625824461284248,0.5860171391626818,0.12558249931319332,0
0.46355838810737754,0.47338511564655694,0.9983624209913508,6.112399999104011e-10,0.48343571116140194,0.4436506672609303,0.00015059657995649054,0.5856997779838001,0.12558518733244284,0
0.4632269734013145,0.47311594266475115,0.9988108782435131,8.032036362458984e-10,0.48364225129794797,0.4436196047003968,0.00010746508502940823,0.5859384697960379,0.12558193253190097,0
0.4640392530253701,0.47326628867223064,0.9984134231536927,6.391309089972217e-10,0.48317883156153124,0.44371776191170037,0.0003715402801719704,0.5858319508148727,0.12558217675088337,0
0.46381086061797405,0.4731133873638727,0.9986580588822356,7.728399998867128e-10,0.48343571116140194,0.44371144500347126,0.0002859034257748625,0.5860020249829219,0.12558357272098597,0
0.4630601511149333,0.472650296656175,0.9994397039254824,3.3778945449593954e-09,0.48343571116140194,0.4435811487001911,0.0001560470377875902,0.5865171269639895,0.1255798331770256,0
0.4636916886786657,0.4732869175175198,0.9978056719893547,4.775418181118175e-10,0.48340680828404614,0.44369812549819576,0.00012963643891862714,0.585809005074656,0.12559072005759703,0
0.4632087720375944,0.47302048627485394,0.9981558965402529,6.296036362713455e-10,0.4836138866173478,0.44361644796050426,0.00010972327848108794,0.586026776129599,0.12558408152632128,0
0.462884077646047,0.4734524088920084,0.9979916541916168,5.274218181045058e-10,0.48343571116140194,0.44358822843722945,0.00018752830740714313,0.5856247194300771,0.1255797323822245,0
0.46342183180785057,0.4729764978120922,0.9979832626413839,5.860036362777367e-10,0.48389688682654086,0.44365621276923994,0.00013127876142893965,0.5861504342734459,0.12559445344398026,0
0.46317030530130837,0.4730448767862431,0.998427748669328,7.037854544422898e-10,0.48335376832816684,0.4435997480093596,0.00016692742441841055,0.5860782302137211,0.12558089246975682,0
0.4628121567663861,0.4727493502078239,0.9990808591151032,1.5398581815924609e-09,0.48343571116140194,0.44354654627113843,0.0002208161317880398,0.5864069483751342,0.12557712973541363,0
0.462718918238221,0.47287481219086897,0.9994879407850965,1.6300399997610599e-09,0.4840630907327463,0.44353596549271024,9.172547667120071e-05,0.5862673953352201,0.1255764522503576,0
0.46314691934394,0.4730073588278517,0.9980980726047906,6.228036362723425e-10,0.48368040050967037,0.443607782568076,0.00011466051052771493,0.5861102273836245,0.12558298121465314,0
0.46418809509183606,0.472783808385335,0.9991047072521624,1.4165490907014453e-09,0.4838925793507407,0.443788447857651,0.00011785277490713486,0.5863686322826194,0.12558905088053351,0
0.46278900178143617,0.4729888246712655,0.9981031561876248,6.87276363535619e-10,0.48343571116140194,0.4435414369466277,6.393737979671304e-05,0.5861405777300673,0.12557732495902843,0
0.46242557282388347,0.4732413936808397,0.997416126081171,3.363199999507004e-10,0.48343155164216567,0.4434926065603277,0.00011779118781299814,0.5856708182882795,0.12556478339538277,0
0.4629982799926285,0.47323082153471596,0.9985001039587492,1.0127672725788158e-09,0.4836333701006028,0.4435810827026424,0.00011333638800377544,0.5858621669757003,0.1255793963679768,0
0.46393107684747215,0.4731325247030697,0.9988506112774452,8.078218180634031e-10,0.48343571116140194,0.443748155068526,0.0002699010458150049,0.5859807382648581,0.1255855251465977,0
0.46377885619509795,0.4727428906704101,0.9990637890884898,1.5559672724991903e-09,0.48410881843941955,0.4437193304248699,0.0001142704589315157,0.5863397213818679,0.12558561144740954,0
0.46208034891578104,0.4732624063696084,0.9973302977378578,2.5117090905409104e-10,0.4833321225491128,0.443427235559822,4.2975371643445715e-07,0.585819813116034,0.08563579352222886,0
0.4626346151483506,0.4732731649539937,0.9973747089155024,3.6781090903699335e-10,0.48338278055645356,0.4435214466319822,0.00010512477545221292,0.5857971967405095,0.12557544500336298,0
0.463178438479022,0.47265041729269713,0.999351505322688,2.852367272309157e-09,0.4836675636612593,0.443612704099562,0.0001110884590677852,0.5864562432907192,0.1255858495088148,0
0.4627808378893052,0.4728255266880888,0.9985775740186295,1.6350945452148642e-09,0.48343571116140194,0.443542176376306,7.969135847688578e-05,0.5863222162584172,0.1255773028580631,0
0.463232422138952,0.47279093690709895,0.9989240893213573,1.257021817997557e-09,0.4837298176216648,0.443606830317731,0.00010789619468836527,0.5860968088220943,0.1255814081905249,0
0.46276374593033964,0.4733200157924175,0.9979835765968065,5.261854544683234e-10,0.48343571116140194,0.44354058043558375,0.00013689345151107052,0.585772189421294,0.12557691041198926,0
0.46449143067756,0.4728100632793394,0.9989268338323354,1.2872763634476675e-09,0.48343571116140194,0.4437808538539997,0.0002928422383809328,0.5863394164145604,0.12558609903278672,0
0.4625531543706615,0.4728307579263679,0.9991524659015304,1.700076363387157e-09,0.48327331076583685,0.44351616939942223,0.00013671895474434982,0.5863163974821899,0.1255748837165241,0
0.4626264512562196,0.47274196944605906,0.9988943155355956,2.5266581814478103e-09,0.4834094174923454,0.44352063494784477,0.00010102410143427634,0.5864151580950523,0.12557475014446623,0
0.4627904275446894,0.4725466117587709,0.9983810503992017,8.142221816988287e-09,0.48345292014529406,0.44354652141491885,7.135862464018768e-05,0.5866257685176149,0.12561082880988242,0
0.46334483076356037,0.47328287071054914,0.9975105414171658,4.052399999405977e-10,0.48361815605804154,0.44362333056200765,0.00011170433000915238,0.5857607104518396,0.12558207841911312,0
0.4622290496959272,0.4732645668600507,0.998123767049235,5.667309090078346e-10,0.48343571116140194,0.443465185864525,0.0002929243545064484,0.5858338660095638,0.125573867147905,0
0.4635442594753977,0.4732970948532073,0.9981009834497672,5.616036362813134e-10,0.4830738451590818,0.4436556127915248,0.00013401938711802365,0.5857976846882015,0.1255866588986463,0
0.462041280176915,0.4729745018259983,0.9981282040086494,6.567672726310002e-10,0.48366487267748126,0.44340611634425003,0.00010808095597077542,0.5860723992388016,0.12556191585907675,0
0.4628797837705018,0.47300065801739366,0.9981724467731206,6.656036362660686e-10,0.48343571116140194,0.4435619108433115,0.0001407631739259944,0.5861274153410755,0.12557862430253597,0
0.4635589409668898,0.4730073368939386,0.9983234156686628,7.701490907961983e-10,0.4836888823383983,0.44366452674614937,5.832884842399582e-05,0.5861199863374646,0.12560136319284584,0
0.4640033171570735,0.4729954048452015,0.9990331212574851,9.718581816757215e-10,0.4839036285491508,0.4437531863102227,0.00011901266518004308,0.5859520225431835,0.1255901942952416,0
0.46879863627986973,0.47335641512123977,0.999377640552229,1.5641854543161676e-09,0.48343571116140194,0.44438183438900836,0.00036894335770253875,0.5857317019615498,0.12560264017961179,0
0.4649992014251489,0.4726885384336993,0.9985539130073188,1.3177127270795697e-09,0.48343571116140194,0.44391431461117153,0.0001437193544445569,0.5864745901239388,0.1256064199846534,0
0.46288354321518516,0.4727387670947436,0.9987275241184299,1.2631309089057524e-09,0.48343571116140194,0.4435567193218537,0.00013068341951895135,0.586418720113204,0.12557832324438,0
0.4634165489280668,0.47300696401741554,0.9989575432468397,9.342945453175914e-10,0.4836969457809558,0.4436525271918471,0.00011185829774449419,0.5861197301649264,0.12558457375356427,0
0.4627852626082683,0.4731403112422272,0.9979969124251498,5.342581817398673e-10,0.48343571116140194,0.44354279375337485,8.623909303518798e-05,0.5859720771933249,0.12557733687630848,0
0.4653555500952146,0.4727244113486067,0.9994781894544246,3.5711672722037914e-09,0.4838482018903448,0.44390142366140684,0.00014652156722777765,0.5864346882014249,0.12560485217078277,0
0.46578112906198166,0.473119035346501,0.9989215943113773,8.501490907844715e-10,0.48338666869520563,0.4440674460662889,0.00025760415601904,0.5859957426563873,0.12560001326247383,0
0.46339124024817246,0.472852483467313,0.998964633233533,1.1624036361932446e-09,0.48343571116140194,0.44365342715841977,0.00028814109019516325,0.5862922318727433,0.12558123416792186,0
0.4628144726334541,0.4731884013467423,0.9979486797238857,5.189854544693787e-10,0.48347358937299123,0.4435468694019936,0.00010538138834444924,0.5858921513613741,0.12557776565208742,0
0.46299967442717604,0.47330796310715817,0.9985485279441119,8.062218180636378e-10,0.48343571116140194,0.44358463885627103,5.733729620839464e-05,0.585785595784132,0.12558596034520325,0
0.46374292032680137,0.47292920829540597,0.9982066907850966,7.802218180674489e-10,0.48380289256984194,0.44367641487601883,0.0005022794165085358,0.5862068898214112,0.12557981186233552,0
0.46466951286934083,0.47271689898336317,0.9985617514970061,1.179639999827082e-09,0.4838527756118897,0.443870901937928,0.00023061874427146757,0.5864430443056504,0.12559307319938234,0
0.46712525339394306,0.473048890692344,0.9978076118596142,4.681090908404729e-10,0.48343571116140194,0.4441483487756169,0.00014905690260307256,0.5860737654923392,0.12562317806765755,0
0.4632187603661158,0.47305645789237033,0.9979502037591484,5.212399999235938e-10,0.4836297948006009,0.4436202252487764,0.0001069005366664883,0.585913279496438,0.1255802132416328,0
0.46387235088150375,0.4728393998881371,0.9989991891217566,1.4716763634206372e-09,0.48343571116140194,0.44374637227760105,0.00027434558110853814,0.5863067849126574,0.12558530811568666,0
0.45820160943546895,0.47296694559292857,0.9991777902528277,1.066149090752809e-09,0.4826386094365099,0.44290324073677256,0.0002547711496887509,0.5861649141212062,0.1255484146607175,0
0.4631384974507033,0.47288435344307606,0.9988514845309382,1.123930908926157e-09,0.48343571116140194,0.4436087828166382,0.0001590853344316683,0.5862567824729189,0.12558174477316433,0
0.4630638429878985,0.4728910981213604,0.9985782393546242,9.080036362305361e-10,0.48289184717494243,0.44358000702831035,0.00017802336587870946,0.5862492802771543,0.12557937107454456,0
0.46387579089624664,0.47277836877488133,0.9985412924151698,1.0680036362070825e-09,0.4840051632656942,0.44373288992123144,0.0001307860646758459,0.58633517126964,0.12559782969088962,0
0.4631389213096627,0.4728015529210489,0.9984563373253493,9.330945453177672e-10,0.48365496453226325,0.44360777228274373,0.00011228940740345122,0.586313921147653,0.1255834169816504,0
0.46314912463910557,0.47283199719245916,0.9992598968729209,1.4126945452474648e-09,0.48343571116140194,0.4435935630962278,0.00016291399878383438,0.58631501902996,0.12558056526558103,0
0.4627607641747036,0.47277674566531047,0.9989933050565536,1.35505818161955e-09,0.48343571116140194,0.4435393755089096,0.0002168027061534636,0.5863764760417683,0.1255767626585576,0
0.46305887953805513,0.4726325093493305,0.9989243388223554,2.4579672723669703e-09,0.48343571116140194,0.4435866796376134,0.00014142010293011938,0.5865369132429004,0.1255806033478273,0
